,,,,,,,,,
,Datetime,Refrigeration Unit - 1,,Refrigeration Unit - 2,,Refrigeration Unit - 3,,Refrigeration Unit - 4,
,8/6/17 7:10,0.32,2.00,3.24,-0.69,0.28,5.18,0.31,3.56
,8/6/17 7:11,0.32,2.68,3.25,-0.94,0.28,5.22,1.38,3.68
,8/6/17 7:12,0.32,3.44,3.26,-1.19,0.28,5.25,2.35,3.09
,8/6/17 7:13,0.32,3.84,3.26,-1.40,0.28,5.28,2.27,2.19
,8/6/17 7:14,0.32,4.09,3.25,-1.56,,5.31,2.32,1.62
,8/6/17 7:15,0.33,4.25,3.25,-1.75,0.28,5.34,2.30,1.31
,8/6/17 7:16,0.33,4.59,3.25,-1.94,0.28,5.37,0.31,1.22
,8/6/17 7:17,0.33,4.88,3.25,-2.09,0.28,5.40,0.31,1.78
,8/6/17 7:18,2.44,4.62,3.26,-2.28,0.28,5.43,0.31,2.66
,8/6/17 7:19,2.28,3.84,3.25,-2.40,0.28,5.43,0.31,3.09
,8/6/17 7:20,2.27,3.44,3.25,-2.50,0.28,5.50,0.31,3.37
,8/6/17 7:21,2.29,3.15,3.25,-2.59,0.28,5.53,0.31,3.56
,8/6/17 7:22,2.30,3.03,3.25,-2.68,0.28,5.56,1.38,3.72
,8/6/17 7:23,2.30,2.81,3.25,-2.78,0.28,5.56,2.42,3.15
,8/6/17 7:24,2.30,2.59,3.25,-2.90,0.28,5.81,2.36,2.50
,8/6/17 7:25,2.30,2.44,0.40,-2.75,0.28,6.03,2.33,2.06
,8/6/17 7:26,1.32,2.15,0.40,-1.59,0.28,6.03,2.32,1.53
,8/6/17 7:27,0.33,2.41,0.40,-0.40,0.28,6.00,1.33,1.22
,8/6/17 7:28,0.33,3.19,0.40,0.19,0.28,5.93,0.31,1.62
,8/6/17 7:29,0.33,3.78,0.40,0.44,0.28,5.93,0.31,2.65
,8/6/17 7:30,0.33,4.06,0.40,0.66,0.28,6.12,0.31,3.19
,8/6/17 7:31,0.33,4.25,0.40,0.87,0.28,6.25,0.31,3.44
,8/6/17 7:32,0.33,4.40,0.40,1.22,0.28,6.22,0.31,3.62
,8/6/17 7:33,0.33,4.53,0.40,1.50,0.28,6.18,2.45,3.56
,8/6/17 7:34,0.33,4.62,0.40,1.75,0.28,6.18,2.30,2.72
,8/6/17 7:35,0.33,4.72,0.40,1.97,0.28,6.18,2.31,1.94
,8/6/17 7:36,0.33,4.84,0.40,2.15,0.28,6.18,2.35,1.53
,8/6/17 7:37,1.40,4.84,0.40,2.31,0.28,6.18,2.35,1.25
,8/6/17 7:38,2.39,4.09,0.40,2.47,0.28,6.18,0.31,1.34
,8/6/17 7:39,2.28,3.34,0.40,2.59,0.28,6.22,0.31,2.12
,8/6/17 7:40,2.29,2.91,0.40,2.72,0.28,6.25,0.31,2.88
,8/6/17 7:41,2.30,2.59,0.40,2.84,0.28,6.25,0.31,3.25
,8/6/17 7:42,2.30,2.53,0.40,2.97,0.28,6.25,0.31,3.47
,8/6/17 7:43,2.31,2.34,0.40,3.06,0.28,6.25,0.31,3.65
,8/6/17 7:44,2.32,2.19,0.40,3.15,0.28,6.31,2.46,3.56
,8/6/17 7:45,0.33,2.28,0.40,3.25,0.28,6.31,2.30,2.72
,8/6/17 7:46,0.33,3.06,0.40,3.34,0.28,6.31,2.29,1.97
,8/6/17 7:47,0.33,3.69,0.40,3.59,0.28,6.31,2.30,1.50
,8/6/17 7:48,0.33,4.00,0.40,4.12,0.28,6.34,1.31,1.25
,8/6/17 7:49,0.33,4.22,0.40,4.18,0.28,6.37,0.31,1.47
,8/6/17 7:50,0.33,4.34,0.40,4.15,0.28,6.37,0.31,2.37
,8/6/17 7:51,0.33,4.47,0.40,4.18,0.28,6.37,0.31,3.03
,8/6/17 7:52,0.33,4.59,0.40,4.25,0.28,6.43,0.31,3.31
,8/6/17 7:53,0.33,4.69,0.40,4.28,0.28,6.43,0.31,3.53
,8/6/17 7:54,0.33,4.78,0.40,4.31,0.28,6.43,1.34,3.72
,8/6/17 7:55,0.33,4.90,0.40,4.37,0.28,6.43,2.40,3.31
,8/6/17 7:56,2.46,4.53,0.40,4.43,0.28,6.43,2.30,2.40
,8/6/17 7:57,2.30,3.69,0.40,4.47,0.28,6.50,2.31,1.72
,8/6/17 7:58,2.28,3.13,0.40,4.53,0.28,6.50,2.30,1.28
,8/6/17 7:59,2.29,2.78,0.40,4.59,0.28,6.50,0.31,1.22
,8/6/17 8:00,2.29,2.41,0.40,4.65,0.28,6.50,0.31,1.97
,8/6/17 8:01,2.28,2.15,0.40,4.68,0.28,6.56,0.31,2.91
,8/6/17 8:02,0.32,2.44,0.40,4.72,0.28,6.56,0.31,3.25
,8/6/17 8:03,0.32,3.25,0.39,4.75,0.28,6.56,0.31,3.41
,8/6/17 8:04,0.32,3.84,0.39,4.81,0.28,6.56,1.25,3.65
,8/6/17 8:05,0.32,4.12,0.39,4.87,0.28,6.56,2.42,3.44
,8/6/17 8:06,0.32,4.28,0.39,4.93,0.28,6.62,2.31,2.53
,8/6/17 8:07,0.32,4.40,0.39,4.97,0.28,6.62,2.36,1.88
,8/6/17 8:08,0.32,4.56,0.39,5.00,0.28,6.62,2.34,1.41
,8/6/17 8:09,0.32,4.65,0.39,5.06,0.28,6.62,0.31,1.18
,8/6/17 8:10,0.32,4.78,3.30,4.97,0.28,6.68,0.31,1.68
,8/6/17 8:11,0.32,4.84,3.26,3.94,0.28,6.68,0.31,2.65
,8/6/17 8:12,2.42,4.59,3.27,2.90,0.28,6.68,0.31,3.16
,8/6/17 8:13,2.25,3.75,3.26,2.16,0.28,6.68,0.31,3.37
,8/6/17 8:14,2.24,3.13,3.28,1.63,0.28,6.72,0.31,3.59
,8/6/17 8:15,2.25,2.72,3.27,1.22,0.28,6.75,2.41,3.62
,8/6/17 8:16,2.25,2.41,3.28,0.84,0.28,6.75,2.37,2.90
,8/6/17 8:17,1.28,2.12,3.29,0.50,0.28,6.75,2.29,2.06
,8/6/17 8:18,0.32,2.37,3.28,0.16,0.28,6.78,2.31,1.53
,8/6/17 8:19,0.32,3.22,3.29,-0.12,0.28,6.81,1.34,1.28
,8/6/17 8:20,0.32,3.78,3.29,-0.44,0.28,6.81,0.31,1.56
,8/6/17 8:21,0.32,4.12,3.30,-0.72,0.28,6.81,0.31,2.50
,8/6/17 8:22,0.32,4.28,3.28,-0.94,0.28,6.81,0.31,3.16
,8/6/17 8:23,0.32,4.40,3.28,-1.15,0.28,6.84,0.31,3.40
,8/6/17 8:24,0.32,4.53,3.27,-1.37,0.28,6.87,0.31,3.59
,8/6/17 8:25,0.32,4.65,3.27,-1.53,0.28,6.87,2.42,3.62
,8/6/17 8:26,0.32,4.75,3.28,-1.75,0.28,6.87,2.39,2.97
,8/6/17 8:27,0.32,4.84,3.27,-1.90,0.28,6.90,2.35,2.16
,8/6/17 8:28,1.38,4.75,3.28,-2.09,0.28,6.90,2.35,1.56
,8/6/17 8:29,2.32,3.94,3.27,-2.28,0.28,6.93,1.33,1.22
,8/6/17 8:30,2.23,3.25,3.27,-2.40,0.28,6.93,0.31,1.72
,8/6/17 8:31,2.25,2.94,3.28,-2.59,0.28,6.97,0.31,2.78
,8/6/17 8:32,2.25,2.47,3.27,-2.72,0.27,7.31,0.31,3.31
,8/6/17 8:33,1.29,2.19,3.28,-2.78,0.28,7.94,0.31,3.53
,8/6/17 8:34,0.32,2.25,3.28,-2.90,0.28,8.34,1.38,3.72
,8/6/17 8:35,0.32,3.06,1.84,-3.00,0.28,8.72,2.42,3.25
,8/6/17 8:36,0.32,3.75,0.40,-2.31,0.28,9.06,2.33,2.37
,8/6/17 8:37,0.32,4.06,0.40,-1.25,0.28,9.44,2.39,1.75
,8/6/17 8:38,0.32,4.28,0.40,-0.47,0.28,9.28,2.38,1.34
,8/6/17 8:39,0.32,4.40,0.40,-0.03,0.28,8.94,0.31,1.28
,8/6/17 8:40,0.32,4.53,0.40,0.28,0.28,8.72,0.31,2.15
,8/6/17 8:41,0.32,4.59,0.40,0.47,0.28,8.59,0.31,3.03
,8/6/17 8:42,0.32,4.72,0.40,0.65,0.28,8.50,0.31,3.37
,8/6/17 8:43,0.32,4.78,0.40,0.84,0.28,8.40,0.31,3.59
,8/6/17 8:44,0.32,4.87,0.40,1.06,0.28,8.34,1.41,3.68
,8/6/17 8:45,2.38,4.22,0.40,1.31,0.28,8.28,2.40,3.12
,8/6/17 8:46,2.24,3.41,0.40,1.56,0.28,8.22,2.32,2.25
,8/6/17 8:47,2.23,2.91,0.40,1.78,0.28,8.18,2.36,1.63
,8/6/17 8:48,2.25,2.53,0.40,1.97,0.28,8.12,2.38,1.28
,8/6/17 8:49,2.25,2.25,0.40,2.09,0.28,8.12,0.31,1.25
,8/6/17 8:50,0.32,2.12,0.40,2.28,0.28,8.06,0.31,2.15
,8/6/17 8:51,0.32,2.72,0.40,2.40,0.28,8.06,0.31,3.00
,8/6/17 8:52,0.32,3.59,0.40,2.53,0.28,8.06,0.31,3.31
,8/6/17 8:53,0.32,4.06,0.40,2.65,0.28,8.00,0.31,3.53
,8/6/17 8:54,0.31,4.28,0.40,2.78,0.28,8.00,1.40,3.72
,8/6/17 8:55,0.31,4.40,0.40,2.84,0.28,8.00,2.43,3.19
,8/6/17 8:56,0.31,4.53,0.40,2.97,0.28,8.00,2.31,2.37
,8/6/17 8:57,0.32,4.65,0.40,3.09,0.28,8.00,2.32,1.75
,8/6/17 8:58,0.32,4.72,0.40,3.15,0.28,8.00,1.32,1.34
,8/6/17 8:59,0.32,4.81,0.40,3.28,0.28,7.93,0.31,1.34
,8/6/17 9:00,1.36,4.81,0.40,3.37,0.28,7.93,0.31,2.22
,8/6/17 9:01,2.36,4.03,0.40,3.43,0.28,7.93,0.31,3.00
,8/6/17 9:02,2.24,3.31,0.40,3.53,0.27,7.93,0.31,3.37
,8/6/17 9:03,2.24,2.84,0.40,3.62,0.27,7.93,0.31,3.56
,8/6/17 9:04,2.25,2.50,0.40,3.87,0.27,7.93,1.41,3.68
,8/6/17 9:05,2.26,2.34,0.40,4.03,0.14,7.93,2.42,3.09
,8/6/17 9:06,2.26,2.22,0.39,4.16,0.00,8.97,2.32,2.25
,8/6/17 9:07,0.32,2.15,0.40,4.37,0.00,9.78,2.32,1.66
,8/6/17 9:08,0.32,2.84,0.39,4.37,0.00,9.50,1.32,1.28
,8/6/17 9:09,0.32,3.59,0.39,4.40,0.00,9.43,0.31,1.41
,8/6/17 9:10,0.32,4.00,0.39,4.47,0.00,9.37,0.31,2.34
,8/6/17 9:11,0.31,4.22,0.39,4.53,0.00,9.47,0.31,3.09
,8/6/17 9:12,0.32,4.34,0.39,4.59,0.00,9.97,0.31,3.37
,8/6/17 9:13,0.32,4.50,0.39,4.62,0.00,11.94,0.31,3.59
,8/6/17 9:14,0.32,4.59,0.39,4.72,0.00,12.47,2.39,3.68
,8/6/17 9:15,0.32,4.72,0.39,4.81,0.00,11.97,2.43,3.06
,8/6/17 9:16,0.31,4.81,0.39,5.06,0.00,12.06,2.38,2.25
,8/6/17 9:17,0.00,6.34,0.39,5.15,0.00,12.50,2.38,1.66
,8/6/17 9:18,0.00,7.56,0.39,5.41,0.00,12.84,1.35,1.25
,8/6/17 9:19,0.00,7.93,0.39,5.78,0.00,13.56,0.31,1.68
,8/6/17 9:20,0.00,7.81,0.39,5.90,0.00,13.34,0.31,2.75
,8/6/17 9:21,0.00,7.72,1.85,6.06,0.00,13.06,0.31,3.34
,8/6/17 9:22,0.00,7.91,3.35,5.28,0.00,12.50,0.31,3.53
,8/6/17 9:23,0.00,8.00,3.35,4.41,0.00,12.09,1.42,3.68
,8/6/17 9:24,0.00,7.72,3.34,3.84,0.00,12.06,2.46,3.12
,8/6/17 9:25,0.00,7.68,3.33,3.47,0.00,11.97,2.34,2.37
,8/6/17 9:26,0.00,8.34,3.33,3.09,0.00,11.78,0.43,1.90
,8/6/17 9:27,0.00,8.84,3.35,2.66,0.00,11.62,6.06,2.62
,8/6/17 9:28,0.00,8.94,3.35,2.34,0.00,11.47,0.44,3.53
,8/6/17 9:29,0.00,9.15,3.32,2.12,0.00,11.28,2.42,3.78
,8/6/17 9:30,0.00,9.44,3.35,2.00,0.00,11.15,2.40,2.97
,8/6/17 9:31,0.00,9.28,3.36,2.00,0.00,11.84,2.35,2.16
,8/6/17 9:32,0.00,9.22,3.39,1.78,0.00,12.84,2.37,1.59
,8/6/17 9:33,0.00,9.12,3.36,1.62,0.00,13.25,1.35,1.25
,8/6/17 9:34,0.00,9.22,3.34,1.34,0.00,13.28,0.31,1.68
,8/6/17 9:35,0.00,9.28,3.35,1.50,0.00,12.88,0.31,2.78
,8/6/17 9:36,0.00,9.37,3.37,1.53,0.00,12.50,0.31,3.31
,8/6/17 9:37,0.00,9.43,3.36,1.19,0.00,12.25,0.31,3.50
,8/6/17 9:38,0.00,9.40,3.35,1.06,0.00,12.03,1.30,3.65
,8/6/17 9:39,0.00,9.56,3.34,0.81,0.00,11.84,2.45,3.44
,8/6/17 9:40,0.00,9.65,3.34,0.72,0.00,11.75,2.38,2.65
,8/6/17 9:41,0.00,10.16,3.38,0.53,0.00,11.81,2.39,1.91
,8/6/17 9:42,0.00,10.53,3.37,0.44,0.00,11.75,2.38,1.44
,8/6/17 9:43,0.00,10.40,3.37,0.12,0.23,11.78,0.31,1.31
,8/6/17 9:44,0.00,10.28,3.38,-0.09,0.26,11.25,0.31,2.37
,8/6/17 9:45,0.00,10.72,3.39,-0.03,0.27,10.25,0.31,3.16
,8/6/17 9:46,0.00,12.00,3.38,-0.09,0.27,9.66,0.31,3.40
,8/6/17 9:47,0.29,11.44,3.40,-0.15,2.25,9.22,0.31,3.59
,8/6/17 9:48,0.30,9.13,3.42,-0.15,1.94,8.44,2.83,3.65
,8/6/17 9:49,2.40,7.84,3.41,-0.09,1.98,7.97,2.47,3.28
,8/6/17 9:50,2.27,6.47,3.41,0.06,2.01,7.62,2.39,2.65
,8/6/17 9:51,2.22,5.47,3.42,-0.12,2.04,7.34,2.40,2.09
,8/6/17 9:52,2.27,4.84,3.43,-0.31,2.05,7.06,2.40,1.94
,8/6/17 9:53,2.26,4.47,3.42,-0.50,2.04,6.81,2.38,1.56
,8/6/17 9:54,2.26,4.09,3.46,-0.40,2.05,6.62,0.31,1.28
,8/6/17 9:55,2.27,3.87,3.47,-0.34,2.07,6.47,0.31,2.00
,8/6/17 9:56,2.27,3.65,3.48,-0.47,2.07,6.28,0.31,3.25
,8/6/17 9:57,2.27,3.34,3.50,-0.65,2.07,6.12,1.42,3.84
,8/6/17 9:58,2.27,3.06,3.53,-0.56,2.08,5.97,2.50,3.66
,8/6/17 9:59,2.28,2.87,3.54,-0.53,2.09,5.84,2.42,3.03
,8/6/17 10:00,2.31,2.84,3.54,-0.16,2.10,5.72,2.37,2.44
,8/6/17 10:01,2.30,2.66,3.52,-0.12,2.10,5.75,2.36,1.81
,8/6/17 10:02,1.27,2.37,3.56,-0.09,2.10,5.62,2.40,1.53
,8/6/17 10:03,0.31,2.50,0.41,-0.09,2.11,5.47,1.35,1.34
,8/6/17 10:04,0.31,3.53,0.40,0.69,2.09,5.37,0.31,1.44
,8/6/17 10:05,0.31,4.38,0.40,1.12,2.10,5.56,0.31,2.50
,8/6/17 10:06,0.31,4.75,0.39,1.37,2.12,5.50,0.31,3.63
,8/6/17 10:07,2.30,4.69,0.39,1.65,2.11,5.34,2.50,3.75
,8/6/17 10:08,2.28,3.87,0.39,1.84,2.12,5.15,2.43,3.28
,8/6/17 10:09,2.20,3.34,0.39,2.19,2.10,5.03,2.40,2.37
,8/6/17 10:10,2.19,3.00,0.39,2.72,2.10,4.93,2.39,1.97
,8/6/17 10:11,2.24,2.72,0.39,3.16,2.12,4.84,2.39,1.69
,8/6/17 10:12,1.27,2.44,0.39,3.44,2.12,4.87,0.31,1.44
,8/6/17 10:13,0.31,2.56,0.38,4.00,2.11,4.84,0.31,2.93
,8/6/17 10:14,0.31,3.28,0.38,4.53,2.11,4.72,0.31,4.09
,8/6/17 10:15,0.31,3.94,0.39,4.62,2.13,4.59,1.40,4.15
,8/6/17 10:16,0.31,4.31,0.39,4.65,2.12,4.50,2.47,3.56
,8/6/17 10:17,0.31,4.53,0.39,4.81,2.13,4.40,2.38,2.75
,8/6/17 10:18,0.31,4.72,0.39,4.97,2.13,4.34,2.39,2.06
,8/6/17 10:19,0.31,4.84,0.39,5.22,2.14,4.25,2.40,1.62
,8/6/17 10:20,2.37,4.78,0.39,5.50,2.14,4.15,2.41,1.59
,8/6/17 10:21,2.27,4.00,0.39,5.81,2.13,4.06,2.39,1.53
,8/6/17 10:22,2.23,3.38,0.39,5.93,2.14,4.00,1.35,1.34
,8/6/17 10:23,2.24,3.00,0.39,5.94,2.15,3.93,0.31,1.87
,8/6/17 10:24,2.24,2.69,0.39,5.84,2.14,3.97,0.31,3.03
,8/6/17 10:25,1.28,2.40,0.39,5.93,2.14,4.00,1.37,3.88
,8/6/17 10:26,0.31,2.62,0.39,5.97,2.14,3.90,2.53,3.78
,8/6/17 10:27,0.31,3.65,1.89,6.50,2.14,3.78,2.44,3.00
,8/6/17 10:28,0.31,4.50,3.54,5.65,2.12,3.72,2.42,2.50
,8/6/17 10:29,0.31,4.90,3.50,4.69,2.13,3.62,2.41,1.97
,8/6/17 10:30,2.37,4.62,3.53,4.09,2.13,3.53,2.39,1.53
,8/6/17 10:31,2.26,3.81,0.40,3.84,2.13,3.47,0.31,1.38
,8/6/17 10:32,2.22,3.41,0.39,4.34,2.11,3.47,0.31,2.50
,8/6/17 10:33,2.23,3.06,0.39,4.88,2.13,3.53,0.31,3.50
,8/6/17 10:34,2.24,2.84,1.92,5.19,2.15,3.43,2.40,3.78
,8/6/17 10:35,2.26,2.93,3.49,4.65,2.15,3.34,2.47,3.19
,8/6/17 10:36,2.25,2.72,3.45,3.78,2.15,3.25,2.42,2.44
,8/6/17 10:37,2.25,2.56,3.54,3.22,2.15,3.40,2.43,1.84
,8/6/17 10:38,2.26,2.53,3.51,2.69,2.14,3.34,2.40,1.47
,8/6/17 10:39,1.28,2.31,3.53,2.28,2.13,3.34,0.31,1.38
,8/6/17 10:40,0.31,2.44,3.54,2.00,2.14,3.53,0.31,2.25
,8/6/17 10:41,0.31,3.19,3.54,1.69,2.13,3.56,0.31,3.16
,8/6/17 10:42,0.31,3.78,3.54,1.44,2.14,3.78,0.31,3.50
,8/6/17 10:43,0.31,4.12,3.53,1.22,0.00,4.00,1.42,3.65
,8/6/17 10:44,0.31,4.31,3.59,0.94,0.00,5.06,2.49,3.19
,8/6/17 10:45,0.31,4.47,3.56,0.72,0.00,6.97,2.40,2.44
,8/6/17 10:46,0.32,4.59,3.55,0.59,0.00,7.81,2.40,1.88
,8/6/17 10:47,0.32,4.72,3.55,0.37,0.00,8.69,1.36,1.41
,8/6/17 10:48,1.39,4.94,0.39,0.25,0.00,8.65,0.31,1.62
,8/6/17 10:49,2.33,4.15,0.39,0.91,0.00,8.59,0.31,2.75
,8/6/17 10:50,2.26,3.66,0.39,1.41,0.00,8.72,0.31,3.37
,8/6/17 10:51,2.27,3.34,0.38,1.93,0.00,8.62,1.44,3.75
,8/6/17 10:52,2.28,3.06,0.39,2.97,0.00,8.37,2.48,3.28
,8/6/17 10:53,2.24,2.78,0.39,3.50,0.00,8.19,2.40,2.50
,8/6/17 10:54,2.27,2.50,0.39,3.75,0.00,8.09,2.37,1.88
,8/6/17 10:55,0.32,2.44,0.39,4.19,0.00,8.00,1.34,1.41
,8/6/17 10:56,0.32,2.94,0.38,4.90,0.00,8.18,0.31,1.75
,8/6/17 10:57,0.32,3.72,0.39,5.47,0.13,8.90,0.31,2.87
,8/6/17 10:58,0.32,4.16,0.39,5.66,0.27,7.84,0.31,3.44
,8/6/17 10:59,0.32,4.59,1.95,5.84,0.27,7.16,1.40,3.65
,8/6/17 11:00,0.32,4.72,3.62,4.75,1.12,6.90,,3.25
,8/6/17 11:01,0.32,4.84,3.60,3.62,2.25,6.47,2.35,2.47
,8/6/17 11:02,1.29,4.93,3.61,2.94,2.01,5.94,2.38,1.81
,8/6/17 11:03,2.41,4.28,3.67,2.56,2.03,5.66,1.35,1.37
,8/6/17 11:04,2.26,3.59,3.61,2.28,2.06,5.41,0.31,1.56
,8/6/17 11:05,2.26,3.09,3.62,1.91,2.08,5.12,0.31,2.65
,8/6/17 11:06,2.26,2.75,3.62,1.59,2.08,4.90,0.31,3.34
,8/6/17 11:07,2.26,2.44,3.62,1.28,2.08,4.72,0.31,3.59
,8/6/17 11:08,0.31,2.37,3.60,1.00,2.09,4.53,2.55,3.50
,8/6/17 11:09,0.31,3.09,3.62,0.69,2.09,4.34,,3.00
,8/6/17 11:10,0.31,3.88,3.62,0.59,2.11,4.22,2.42,2.47
,8/6/17 11:11,0.31,4.25,3.59,0.53,2.12,4.06,2.42,2.06
,8/6/17 11:12,0.31,4.47,3.51,0.34,2.11,3.94,2.41,1.66
,8/6/17 11:13,0.31,4.59,3.61,0.12,2.12,3.78,0.31,1.40
,8/6/17 11:14,0.31,4.72,3.61,-0.12,2.10,3.72,0.31,2.25
,8/6/17 11:15,0.31,4.81,3.59,-0.12,2.12,3.62,0.31,3.22
,8/6/17 11:16,1.27,4.90,3.63,-0.28,2.09,3.53,0.31,3.59
,8/6/17 11:17,2.37,4.37,3.58,-0.47,,3.40,2.56,3.78
,8/6/17 11:18,2.23,3.91,3.65,-0.65,2.10,3.28,2.44,3.09
,8/6/17 11:19,2.23,3.38,3.61,-0.84,2.12,3.22,2.37,2.34
,8/6/17 11:20,2.24,3.03,3.63,-0.90,2.11,3.12,2.38,1.78
,8/6/17 11:21,2.23,2.66,3.63,-0.90,2.11,3.03,1.37,1.37
,8/6/17 11:22,1.27,2.37,3.61,-1.03,2.11,3.00,0.31,1.62
,8/6/17 11:23,0.31,2.44,3.60,-1.19,2.11,2.90,0.31,2.84
,8/6/17 11:24,0.31,3.22,3.57,-1.34,2.11,2.81,0.31,3.50
,8/6/17 11:25,0.31,3.88,3.60,-1.47,2.11,2.75,2.49,3.56
,8/6/17 11:26,0.31,4.19,3.61,-1.59,2.10,2.68,2.45,3.00
,8/6/17 11:27,0.31,4.40,3.63,-1.72,2.10,2.62,2.43,2.28
,8/6/17 11:28,0.31,4.53,3.70,-1.81,2.08,2.56,2.41,1.75
,8/6/17 11:29,0.31,4.65,3.69,-1.97,2.10,2.50,1.36,1.37
,8/6/17 11:30,0.31,4.78,3.70,-1.81,1.19,2.47,0.31,1.90
,8/6/17 11:31,0.31,4.90,2.09,-1.78,0.28,2.50,0.31,3.03
,8/6/17 11:32,2.38,4.31,0.40,-1.43,0.28,2.94,0.31,3.53
,8/6/17 11:33,2.25,3.94,0.39,-0.44,0.28,3.59,2.51,3.56
,8/6/17 11:34,2.25,3.53,0.40,0.19,2.29,3.84,2.46,2.97
,8/6/17 11:35,2.25,3.12,0.40,0.56,2.03,3.37,2.44,2.28
,8/6/17 11:36,2.24,2.84,0.39,0.78,2.04,3.28,2.44,1.81
,8/6/17 11:37,2.24,2.53,0.39,0.97,2.08,3.15,1.36,1.44
,8/6/17 11:38,1.27,2.28,0.39,1.12,2.08,3.00,0.31,1.53
,8/6/17 11:39,0.31,2.38,0.39,1.37,,3.03,0.31,2.72
,8/6/17 11:40,0.31,3.12,0.39,1.66,2.09,2.97,0.31,3.47
,8/6/17 11:41,0.31,3.78,,1.97,2.09,2.81,1.44,3.62
,8/6/17 11:42,0.31,4.12,,2.22,2.10,2.91,2.52,3.16
,8/6/17 11:43,0.30,4.31,0.39,2.44,2.09,2.97,2.43,2.50
,8/6/17 11:44,0.31,4.47,0.39,2.62,2.11,2.84,2.42,1.94
,8/6/17 11:45,0.30,4.59,0.39,2.78,2.12,2.72,2.48,2.09
,8/6/17 11:46,0.30,4.68,0.39,2.97,2.12,2.59,2.46,2.03
,8/6/17 11:47,0.30,4.78,0.39,3.09,2.13,2.47,2.43,1.66
,8/6/17 11:48,0.30,4.90,0.39,3.22,2.12,2.37,2.44,1.47
,8/6/17 11:49,2.36,4.37,0.39,3.59,2.12,2.31,2.44,1.47
,8/6/17 11:50,2.21,3.59,0.39,3.78,2.13,2.22,0.31,1.44
,8/6/17 11:51,2.21,3.03,0.39,3.81,2.12,2.15,0.31,2.47
,8/6/17 11:52,2.22,2.72,0.39,3.90,2.10,2.09,0.31,3.44
,8/6/17 11:53,2.22,2.41,0.39,3.97,2.11,2.03,1.42,3.65
,8/6/17 11:54,0.30,2.28,0.39,4.06,2.11,1.97,2.49,3.28
,8/6/17 11:55,0.31,2.84,0.39,4.12,2.11,1.90,2.46,2.75
,8/6/17 11:56,0.31,3.59,0.39,4.22,2.11,1.87,2.47,2.93
,8/6/17 11:57,0.31,4.03,0.39,4.31,2.11,1.81,2.48,2.72
,8/6/17 11:58,0.31,4.28,0.39,4.37,2.12,1.75,2.45,2.31
,8/6/17 11:59,0.31,4.40,0.39,4.47,2.12,1.72,2.44,1.84
,8/6/17 12:00,0.31,4.53,0.39,4.53,2.12,1.68,2.43,1.50
,8/6/17 12:01,0.31,4.65,0.39,4.69,2.12,1.62,0.31,1.31
,8/6/17 12:02,0.31,4.75,0.39,4.87,0.27,1.69,0.31,2.06
,8/6/17 12:03,0.31,4.87,0.39,4.93,0.27,2.16,0.31,3.09
,8/6/17 12:04,2.37,4.75,0.39,4.97,0.27,2.84,,3.47
,8/6/17 12:05,2.27,3.94,0.39,5.03,2.27,3.09,2.60,3.72
,8/6/17 12:06,2.22,3.25,0.39,5.06,2.04,3.19,2.49,3.34
,8/6/17 12:07,2.22,2.84,0.39,5.12,2.04,3.44,2.43,2.56
,8/6/17 12:08,2.22,2.53,1.95,5.18,2.07,3.59,2.39,2.00
,8/6/17 12:09,1.17,2.28,3.68,4.31,2.09,3.50,2.40,1.50
,8/6/17 12:10,0.31,2.65,3.67,3.22,,3.15,0.31,1.41
,8/6/17 12:11,0.31,3.47,3.68,2.50,2.13,2.94,0.31,2.44
,8/6/17 12:12,0.31,3.84,3.68,2.00,2.11,2.72,0.31,3.28
,8/6/17 12:13,0.31,4.25,3.73,1.66,2.12,2.59,1.46,3.69
,8/6/17 12:14,0.31,4.40,3.81,1.65,2.11,2.47,2.57,3.69
,8/6/17 12:15,0.30,4.53,3.86,1.72,2.11,2.40,2.47,3.59
,8/6/17 12:16,0.30,4.65,3.86,1.78,2.10,2.28,2.43,3.06
,8/6/17 12:17,0.30,4.75,3.87,1.65,2.12,2.22,2.42,2.50
,8/6/17 12:18,0.30,4.84,3.83,1.53,2.13,2.15,2.39,1.94
,8/6/17 12:19,2.39,4.65,3.72,1.28,2.12,2.03,2.41,1.56
,8/6/17 12:20,2.25,3.81,3.80,1.03,2.11,1.97,2.41,1.31
,8/6/17 12:21,2.22,3.19,3.78,0.78,2.11,1.93,0.31,1.34
,8/6/17 12:22,2.23,2.78,3.77,0.40,2.10,1.87,0.31,2.22
,8/6/17 12:23,2.23,2.47,3.75,0.31,2.11,1.84,0.31,3.13
,8/6/17 12:24,0.31,2.25,3.77,0.06,2.11,1.78,0.31,3.44
,8/6/17 12:25,0.30,2.78,3.88,-0.19,2.10,1.87,1.46,3.59
,8/6/17 12:26,0.30,3.59,3.78,-0.44,2.11,1.84,2.52,3.19
,8/6/17 12:27,0.31,4.06,3.82,-0.62,2.10,1.78,2.42,2.50
,8/6/17 12:28,0.31,4.28,3.82,-0.65,0.27,1.72,2.39,1.94
,8/6/17 12:29,0.31,4.40,3.90,-0.68,0.27,2.09,2.42,1.47
,8/6/17 12:30,0.31,4.69,3.99,-0.81,0.27,2.84,0.31,1.31
,8/6/17 12:31,2.40,4.91,3.93,-0.97,2.28,3.09,0.31,2.19
